Year,Weight,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,Drafted,Height_dnp,Weight_dnp,40yd_dnp,Vertical_dnp,Bench_dnp,Broad Jump_dnp,3Cone_dnp,Shuttle_dnp,Pos_C,Pos_CB,Pos_DB,Pos_DE,Pos_DL,Pos_DT,Pos_EDGE,Pos_FB,Pos_ILB,Pos_K,Pos_LB,Pos_LS,Pos_OG,Pos_OL,Pos_OLB,Pos_OT,Pos_P,Pos_QB,Pos_RB,Pos_S,Pos_TE,Pos_WR,Height_in_inches
2021,249.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
2021,224.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75
2021,305.0,5.11,30.0,22.0,107.0,7.34,4.64,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76
2021,213.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,77
2021,312.0,4.96,34.5,-1.0,118.0,-1.0,-1.0,True,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77
2021,196.0,4.79,32.5,-1.0,128.0,7.44,4.49,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
2021,199.0,4.48,34.5,15.0,121.0,7.02,4.35,True,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
2021,313.0,5.3,29.5,24.0,111.0,7.44,4.59,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79
2021,274.0,5.08,28.5,21.0,112.0,7.52,4.55,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
2021,247.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76
2021,217.0,4.36,34.0,-1.0,124.0,7.38,4.38,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74
2021,320.0,4.99,32.0,-1.0,111.0,7.54,4.58,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74
2021,205.0,4.48,41.5,16.0,134.0,7.01,4.34,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
2021,217.0,4.82,32.0,-1.0,110.0,6.95,4.4,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75
2021,-1.0,4.54,31.0,14.0,114.0,-1.0,4.19,True,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
2021,201.0,4.38,37.5,17.0,128.0,6.94,4.19,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70
2021,-1.0,4.5,33.0,-1.0,-1.0,-1.0,4.19,True,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
2021,192.0,4.62,36.5,13.0,125.0,-1.0,-1.0,True,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
2021,-1.0,4.35,36.0,17.0,121.0,6.63,4.07,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
2021,180.0,4.28,42.5,-1.0,-1.0,6.65,4.06,True,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67
2021,303.0,5.31,31.0,26.0,105.0,7.39,4.47,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75
2021,-1.0,-1.0,36.0,34.0,-1.0,-1.0,-1.0,True,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2021,310.0,-1.0,-1.0,29.0,-1.0,-1.0,-1.0,True,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
2021,215.0,-1.0,32.0,17.0,-1.0,7.05,4.31,True,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
2021,190.0,4.59,34.0,12.0,121.0,7.38,4.38,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70
2021,192.0,4.39,40.0,18.0,123.0,6.9,4.26,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
2021,313.0,4.9,28.5,-1.0,106.0,7.68,4.7,True,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
2021,187.0,4.44,35.5,18.0,125.0,6.81,4.27,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72
2021,192.0,4.58,33.5,12.0,123.0,7.65,4.45,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
2021,276.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
2021,260.0,4.75,32.0,22.0,120.0,7.17,4.64,True,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
2021,249.0,4.63,30.0,26.0,127.0,7.27,4.34,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,74
2021,290.0,4.89,30.0,29.0,109.0,-1.0,-1.0,True,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
2021,256.0,4.63,41.5,19.0,131.0,-1.0,-1.0,True,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75
2021,257.0,4.36,39.5,21.0,134.0,6.83,4.21,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
2021,221.0,-1.0,36.5,-1.0,124.0,6.8,4.15,True,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73
2021,246.0,4.39,34.0,19.0,126.0,6.89,4.4,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75
2021,261.0,4.52,35.3,36.0,118.0,-1.0,-1.0,True,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
2021,253.0,4.71,32.0,25.0,115.0,-1.0,4.69,True,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
2021,260.0,4.56,36.0,21.0,125.0,-1.0,-1.0,True,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
2021,245.0,4.44,33.5,22.0,129.0,7.12,4.3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77
2021,204.0,4.53,36.5,16.0,128.0,7.03,4.21,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72
2021,301.0,5.16,32.0,24.0,112.0,7.27,4.57,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77
2021,233.0,4.58,32.0,-1.0,121.0,7.34,4.33,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72
2021,186.0,4.39,37.0,15.0,123.0,6.89,4.29,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
2021,-1.0,-1.0,32.5,23.0,119.0,-1.0,-1.0,True,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2021,193.0,4.41,43.0,9.0,133.0,6.84,4.08,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
2021,212.0,4.52,33.0,19.0,121.0,7.07,4.31,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69
2021,-1.0,4.62,30.0,-1.0,-1.0,6.96,-1.0,True,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1
2021,266.0,4.68,30.0,21.0,115.0,-1.0,-1.0,True,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
2021,244.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,True,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
2021,186.0,4.27,32.0,-1.0,123.0,7.13,4.25,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72
2021,215.0,4.57,37.0,-1.0,125.0,6.83,4.28,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72
2021,331.0,5.13,28.0,30.0,109.0,7.76,4.68,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76
2021,350.0,5.4,28.5,-1.0,97.0,8.15,5.05,True,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
2021,304.0,5.19,26.0,23.0,108.0,7.71,4.82,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75
2021,216.0,4.76,36.0,15.0,123.0,7.15,4.36,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
2021,304.0,4.91,33.0,33.0,112.0,7.48,4.45,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76
2021,330.0,5.09,29.0,27.0,109.0,7.91,4.81,True,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
2021,-1.0,4.71,41.5,26.0,127.0,7.0,4.39,True,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2021,264.0,4.8,33.0,16.0,117.0,-1.0,-1.0,True,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,77
2021,181.0,4.43,37.0,-1.0,124.0,7.0,4.2,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72
2021,202.0,4.51,34.5,11.0,119.0,6.63,3.96,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
2021,202.0,4.41,42.0,14.0,128.0,6.96,4.13,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
2021,212.0,4.63,42.0,-1.0,130.0,-1.0,-1.0,True,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73
2021,180.0,4.48,33.0,-1.0,122.0,6.76,4.14,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70
2021,231.0,4.64,31.5,15.0,112.0,7.09,4.15,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,71
2021,194.0,4.31,38.5,14.0,128.0,6.96,4.36,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
2021,229.0,4.58,31.0,25.0,-1.0,7.02,4.16,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,74
2021,208.0,4.42,39.0,18.0,131.0,-1.0,-1.0,True,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
2021,187.0,4.54,33.5,12.0,127.0,6.85,4.26,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
2021,191.0,4.37,38.0,15.0,122.0,-1.0,-1.0,True,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
2021,296.0,4.97,32.0,40.0,105.0,7.2,4.49,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
2021,193.0,4.39,39.5,9.0,136.0,6.88,4.25,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71
2021,242.0,4.51,39.0,24.0,128.0,6.95,4.28,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
2021,-1.0,-1.0,-1.0,35.0,-1.0,-1.0,-1.0,True,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2021,236.0,5.1,31.5,-1.0,113.0,7.08,4.6,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,77
2021,241.0,4.6,36.5,20.0,122.0,-1.0,-1.0,True,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75
2021,259.0,4.69,35.0,22.0,116.0,7.18,4.36,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,77
2021,305.0,5.0,30.0,30.0,105.0,7.8,4.88,True,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
2021,268.0,-1.0,35.5,23.0,-1.0,6.98,4.33,True,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
2021,301.0,5.4,32.5,40.0,104.0,8.0,-1.0,True,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
2021,308.0,5.05,32.0,36.0,106.0,7.67,4.7,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76
2021,196.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
2021,194.0,4.48,33.0,11.0,112.0,6.97,4.25,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71
2021,-1.0,4.65,32.5,22.0,122.0,6.87,4.12,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
2021,259.0,4.88,32.0,20.0,114.0,6.97,4.26,True,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
2021,207.0,4.61,36.5,-1.0,136.0,7.3,4.52,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
2021,238.0,4.58,39.5,20.0,122.0,6.95,4.38,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,74
2021,209.0,4.4,38.0,22.0,127.0,-1.0,-1.0,True,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71
2021,197.0,4.53,36.0,11.0,120.0,7.09,4.18,True,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
2021,187.0,4.43,33.5,19.0,121.0,6.88,4.0,True,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
2021,212.0,4.55,36.0,22.0,123.0,6.97,4.09,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69
2021,284.0,4.67,38.5,34.0,121.0,6.96,4.33,True,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
2021,189.0,4.5,36.5,14.0,123.0,6.98,4.15,True,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
2021,211.0,4.49,37.0,12.0,124.0,7.2,4.43,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75
2021,191.0,4.37,43.5,26.0,136.0,6.8,4.13,True,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
2021,214.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,74
2021,183.0,4.46,31.0,6.0,126.0,7.24,4.57,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
2021,310.0,5.0,30.5,34.0,108.0,7.7,4.89,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78
2022,224.0,4.6,33.0,-1.0,120.0,-1.0,-1.0,True,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,71
2022,243.0,4.42,36.0,-1.0,128.0,-1.0,-1.0,True,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76
2022,209.0,4.36,35.5,-1.0,123.0,6.64,4.28,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74
2022,200.0,4.68,32.0,-1.0,121.0,-1.0,-1.0,True,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73
2022,197.0,4.39,34.5,14.0,-1.0,-1.0,-1.0,True,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
2022,226.0,4.56,36.5,-1.0,124.0,-1.0,-1.0,True,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72
2022,170.0,4.32,39.0,-1.0,135.0,6.65,4.07,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68
2022,197.0,4.45,33.5,-1.0,121.0,-1.0,-1.0,True,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,68
2022,183.0,4.23,-1.0,-1.0,-1.0,-1.0,-1.0,True,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
2022,246.0,4.36,37.0,-1.0,131.0,-1.0,4.45,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
2022,237.0,-1.0,36.5,-1.0,125.0,6.91,-1.0,True,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76
2022,212.0,4.65,33.0,-1.0,118.0,7.14,4.57,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73
2022,253.0,4.63,34.5,22.0,125.0,7.05,4.47,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77
2022,205.0,4.43,36.5,-1.0,123.0,7.01,4.24,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73
2022,224.0,-1.0,35.5,22.0,123.0,7.03,4.25,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73
2022,248.0,4.54,35.5,-1.0,120.0,7.07,4.23,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
2022,301.0,4.94,-1.0,-1.0,110.0,7.33,4.41,True,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
2022,194.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
2022,199.0,4.49,34.5,22.0,124.0,-1.0,-1.0,True,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73
2022,196.0,4.55,-1.0,-1.0,-1.0,-1.0,-1.0,True,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
2022,309.0,5.32,31.0,-1.0,112.0,7.57,4.55,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77
2022,193.0,4.54,-1.0,17.0,-1.0,-1.0,-1.0,True,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
2022,304.0,5.19,27.5,-1.0,105.0,-1.0,4.73,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76
2022,225.0,4.55,33.0,-1.0,122.0,7.28,-1.0,True,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74
2022,297.0,5.0,32.0,17.0,112.0,7.89,4.81,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
2022,194.0,4.36,31.5,-1.0,123.0,-1.0,-1.0,True,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,72
2022,241.0,4.62,-1.0,20.0,-1.0,-1.0,-1.0,True,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76
2022,193.0,4.56,-1.0,-1.0,-1.0,-1.0,-1.0,True,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73
2022,232.0,4.57,39.5,-1.0,127.0,-1.0,-1.0,True,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,74
2022,311.0,5.13,30.0,-1.0,108.0,7.84,4.9,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75
2022,282.0,4.99,27.5,19.0,110.0,-1.0,-1.0,True,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
2022,197.0,4.38,-1.0,-1.0,-1.0,-1.0,-1.0,True,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
2022,204.0,4.38,31.0,-1.0,121.0,-1.0,-1.0,True,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,71
2022,250.0,4.53,40.5,-1.0,128.0,-1.0,-1.0,True,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75
2022,199.0,4.37,36.5,-1.0,133.0,-1.0,-1.0,True,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74
2022,239.0,4.57,36.5,-1.0,127.0,7.12,-1.0,True,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75
2022,263.0,-1.0,-1.0,24.0,116.0,-1.0,-1.0,True,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
2022,222.0,4.59,29.5,25.0,118.0,-1.0,-1.0,True,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70
2022,206.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73
2022,199.0,4.42,33.0,-1.0,124.0,-1.0,-1.0,True,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,71
2022,212.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,74
